"ACC","Var(ACC)","SEN","Var(SEN)","SPE","Var(SPE)","PPV","Var(PPV)","NPV","Var(NPV)","FPR","Var(FPR)","FDR","Var(FDR)","F1S","Var(F1S)"
0.830813291959776,0.00109275850923567,0.528144728535354,0.0143373254237738,0.874051658163265,0.00176998886958339,0.38664530718765,0.00637810577624966,0.928856133890051,0.00024472416164197,0.125948341836735,0.00176998886958339,0.61335469281235,0.00637810577624966,0.437533482769663,0.00556087810004098
0.876423278544372,0.000943013228572218,0.53768033008658,0.0157457498250627,0.924815128324057,0.000904052209559676,0.518596409250797,0.0133719454850909,0.933582240625355,0.000292724529342852,0.0751848716759431,0.000904052209559677,0.481403590749203,0.0133719454850909,0.520633813539254,0.0107249952904489
0.914994194173882,0.00085044348994618,0.550783955627706,0.0349681149533409,0.967024228251907,0.0004732000278774,0.711469130871493,0.0205705354991148,0.93839031910475,0.000584705080229188,0.0329757717480932,0.0004732000278774,0.288530869128507,0.0205705354991148,0.605866127298849,0.0245822568022697
0.918782287157287,0.000483980926858462,0.678152371933622,0.011725967873047,0.953157989332097,0.000525384178431645,0.686293923658805,0.00945560429775574,0.954243504106618,0.000211826363249776,0.0468420106679035,0.000525384178431646,0.313706076341195,0.00945560429775574,0.67553068322321,0.00661062786562684
0.894512640354437,0.000534683239969322,0.46713924963925,0.020894904696321,0.955565981885178,0.000546028998417141,0.610630420683164,0.018031632523757,0.926660628717354,0.000330435392287554,0.0444340181148217,0.000546028998417141,0.389369579316836,0.018031632523757,0.51771079118928,0.014912551768449
0.938725116680195,0.000670169850384848,0.810203170093795,0.00853570309704345,0.957085394763966,0.000710466015476457,0.746396888477036,0.0130108482117769,0.972603292944143,0.000167470198269715,0.0429146052360338,0.000710466015476458,0.253603111522963,0.0130108482117769,0.770705260815545,0.00676179547255282
0.882988625090188,0.000706613815362114,0.435137355699856,0.0194216741808261,0.946967377860235,0.000687747887599647,0.550367333308894,0.0162982631693245,0.921831157763253,0.000311205017915633,0.053032622139765,0.000687747887599648,0.449632666691106,0.0162982631693245,0.475387065727522,0.0152620901225981
0.948809560448232,0.000314853042869627,0.816954816017316,0.0063885122238419,0.967645952509792,0.000330521443935339,0.793245916560119,0.00776307326125785,0.973827542325648,0.000122680386442972,0.0323540474902082,0.000330521443935339,0.206754083439881,0.00776307326125785,0.800490427392043,0.00387928095065389
