"EER","Var(EER)","Th","Var(Th)","ACC","Var(ACC)","SEN","Var(SEN)","SPE","Var(SPE)","PPV","Var(PPV)","NPV","Var(NPV)","FPR","Var(FPR)","FDR","Var(FDR)","F1S","Var(F1S)"
0.457466156232071,0.00473958956109962,0.499298238000926,0.00496246052651964,0.54471558597006,0.00338978996231215,0.542533843767929,0.00473958956109962,0.546907758425234,0.00437368013305929,0.543673408157185,0.00341182909383342,0.545838223716442,0.00346490623480667,0.453092241574766,0.00437368013305929,0.456326591842815,0.00341182909383342,0.542428021245043,0.00386641869929808
0.321265015356419,0.00514166626792796,0.442021223576261,0.0415722928181031,0.678084489523552,0.00518723633647686,0.678734984643581,0.00514166626792797,0.677457547978235,0.00524087270364699,0.676194879497998,0.00530757321463356,0.679952194130937,0.00512548460143151,0.322542452021765,0.00524087270364699,0.323805120502002,0.00530757321463356,0.677444793121768,0.00521365263097994
0.218538397763134,0.00630861206055846,0.461731774110151,0.0943490593340162,0.782293399022401,0.00618158535979181,0.781461602236866,0.00630861206055846,0.783121288003348,0.00612009590409986,0.782388144693566,0.00624769279098905,0.782188470333122,0.00616386392118663,0.216878711996652,0.00612009590409985,0.217611855306434,0.00624769279098905,0.781892973389025,0.00626212768277625
0.222001699204294,0.00471592955031288,0.422396178434189,0.0518842848798331,0.779467747644469,0.00392163518134894,0.777998300795706,0.00471592955031288,0.780902045212418,0.00340653879345183,0.779352477412619,0.00404525291855853,0.779471501350414,0.00387598287747633,0.219097954787582,0.00340653879345183,0.220647522587381,0.00404525291855854,0.778606265772317,0.00439695147355136
0.330930299927143,0.00559642024508189,0.355321608557115,0.0443263443106578,0.667536769819318,0.00570657726169579,0.669069700072857,0.00559642024508188,0.666029253669235,0.00590865830805274,0.665832416760345,0.00585167753720551,0.669250963952987,0.00562407720663331,0.333970746330765,0.00590865830805273,0.334167583239655,0.00585167753720551,0.66740491231206,0.00570088237284105
0.118481964996259,0.00169641963498701,0.436004434379392,0.0825380569557193,0.881911854205638,0.00167455796778458,0.881518035003741,0.00169641963498701,0.882274090753402,0.00165690855570897,0.881624047661969,0.00168811629345703,0.882164726433511,0.0016669794323894,0.117725909246598,0.00165690855570897,0.118375952338031,0.00168811629345703,0.881570707959716,0.00169201311938006
0.377656506895548,0.00853933718533697,0.437469079112017,0.0415431514635275,0.623230355659978,0.00754341424878987,0.622343493104452,0.00853933718533696,0.62416576656876,0.00704868166057135,0.62208590399804,0.00777892274187944,0.624183943859057,0.00746603315835956,0.37583423343124,0.00704868166057135,0.37791409600196,0.00777892274187944,0.622072933017421,0.00818522916961444
0.113301790450247,0.00146471125008904,0.410699418986184,0.108538211556774,0.886925216524319,0.00147008770706897,0.886698209549753,0.00146471125008904,0.887123315202705,0.00148059672869009,0.886866392626762,0.00146344005500783,0.886945747344184,0.0014862798350345,0.112876684797295,0.00148059672869009,0.113133607373238,0.00146344005500784,0.88678079872575,0.00146284062331314
